,University,Program,Criminal Record,Scholarship,Income
48445,1,4,0,3,mid
48446,4,0,1,1,high
48447,5,4,1,3,mid
48448,2,0,1,0,high
48449,2,0,0,0,high
48450,1,1,1,2,mid
48451,4,4,1,0,mid
48452,3,4,0,1,mid
48453,4,1,1,2,low
48454,2,2,0,2,mid
48455,5,3,0,3,mid
48456,2,1,0,0,low
48457,1,4,0,1,mid
48458,3,0,0,0,high
48459,3,3,0,0,mid
48460,4,4,1,2,mid
48461,2,0,0,1,high
48462,3,0,0,1,high
48463,4,1,1,1,low
48464,0,2,0,0,mid
48465,1,2,0,3,mid
48466,5,2,1,0,mid
48467,2,0,0,1,high
48468,0,4,0,1,mid
48469,2,2,1,0,mid
48470,2,4,1,0,mid
48471,5,2,1,2,high
48472,5,0,1,0,high
48473,3,4,0,0,mid
48474,0,4,1,2,mid
48475,5,3,0,2,mid
48476,2,4,1,0,mid
48477,0,0,0,3,high
48478,2,1,0,3,mid
48479,3,0,0,2,high
48480,4,1,0,0,low
48481,1,3,0,3,mid
48482,2,3,1,0,mid
48483,2,4,0,2,mid
48484,0,1,1,0,mid
48485,0,2,0,0,mid
48486,2,1,1,1,mid
48487,2,3,1,2,mid
48488,2,0,0,2,high
48489,1,4,1,3,mid
48490,3,3,0,1,mid
48491,4,0,0,0,high
48492,4,0,0,3,high
48493,1,4,1,0,mid
48494,4,2,1,1,mid
48495,3,4,0,0,mid
48496,3,0,0,3,high
48497,2,1,1,0,mid
48498,5,4,1,3,mid
48499,0,2,0,2,mid
48500,3,2,0,3,mid
48501,1,0,0,3,high
48502,5,2,1,1,mid
48503,0,4,0,1,mid
48504,3,2,0,1,mid
48505,3,2,0,2,mid
48506,2,2,0,1,mid
48507,1,0,0,3,high
48508,5,3,0,2,mid
48509,5,1,0,2,mid
48510,0,0,1,0,high
48511,0,4,0,0,mid
48512,4,3,0,3,mid
48513,4,3,1,2,mid
48514,2,0,0,3,high
48515,2,0,1,0,high
48516,2,1,0,2,mid
48517,5,1,1,0,mid
48518,1,3,1,0,mid
48519,4,0,0,0,high
48520,5,0,0,0,high
48521,3,2,1,3,mid
48522,5,3,1,0,mid
48523,0,3,1,2,mid
48524,3,1,1,1,low
48525,2,1,0,0,low
48526,2,2,1,3,mid
48527,4,0,0,1,high
48528,0,4,1,2,mid
48529,5,3,0,3,mid
48530,5,2,0,0,mid
48531,0,0,1,0,high
48532,2,1,0,0,low
48533,2,2,1,0,mid
48534,4,2,1,3,mid
48535,3,4,1,2,mid
48536,2,0,1,0,high
48537,2,2,1,2,mid
48538,0,3,1,2,mid
48539,1,2,1,0,mid
48540,0,2,0,0,mid
48541,5,0,1,0,high
48542,5,0,1,3,high
48543,1,0,0,3,high
48544,5,1,0,0,low
48545,4,3,0,1,mid
48546,5,2,1,2,mid
48547,3,4,1,1,mid
48548,2,4,1,0,mid
48549,4,2,1,0,mid
48550,1,4,0,0,mid
48551,5,0,0,3,high
48552,4,2,1,1,mid
48553,2,2,0,3,mid
48554,1,2,0,0,mid
48555,5,1,1,2,low
48556,3,0,0,0,high
48557,2,4,1,1,mid
48558,2,3,1,2,mid
48559,2,0,1,0,high
48560,1,4,1,2,mid
48561,1,0,0,0,high
48562,4,0,0,3,high
48563,3,0,0,3,high
48564,5,1,1,3,low
48565,1,4,0,0,mid
48566,0,0,1,0,high
48567,5,0,1,3,high
48568,0,4,0,1,mid
48569,1,3,0,1,mid
48570,4,2,0,3,mid
48571,1,0,1,2,high
48572,3,2,0,2,mid
48573,1,4,1,2,mid
48574,2,0,1,0,high
48575,3,2,1,0,high
48576,4,2,1,0,mid
48577,3,3,1,1,mid
48578,2,1,1,1,mid
48579,1,4,1,3,mid
48580,0,2,0,3,mid
48581,5,1,0,3,mid
48582,4,0,1,1,high
48583,2,1,1,1,low
48584,3,1,0,2,low
48585,0,0,0,0,high
48586,2,0,0,0,high
48587,5,1,0,0,mid
48588,0,0,1,0,high
48589,3,2,0,3,mid
48590,0,3,1,1,mid
48591,5,4,0,0,mid
48592,3,0,1,3,high
48593,3,2,0,3,mid
48594,1,4,0,1,mid
48595,2,1,1,1,low
48596,0,0,1,0,high
48597,4,2,1,2,mid
48598,0,4,0,1,mid
48599,0,0,0,3,high
48600,4,1,0,1,mid
48601,5,4,0,1,mid
48602,4,4,1,3,mid
48603,0,0,1,2,high
48604,5,2,0,2,mid
48605,0,0,1,0,high
48606,1,3,1,2,mid
48607,1,0,1,0,high
48608,3,0,0,1,high
48609,4,4,1,3,mid
48610,2,3,0,2,mid
48611,5,1,1,0,mid
48612,5,0,0,0,high
48613,1,2,0,2,mid
48614,3,0,1,3,high
48615,0,0,0,2,high
48616,4,4,0,0,mid
48617,4,2,1,0,mid
48618,1,0,0,0,high
48619,1,0,0,0,high
48620,2,3,0,0,mid
48621,3,0,0,1,high
48622,2,4,1,0,mid
48623,2,0,1,0,high
48624,5,4,0,3,mid
48625,1,1,0,3,mid
48626,3,3,0,3,mid
48627,3,2,0,0,mid
48628,1,3,0,2,mid
48629,5,3,1,1,mid
48630,3,1,0,2,mid
48631,5,2,1,2,mid
48632,5,0,0,1,high
48633,4,2,1,1,mid
48634,5,1,0,2,low
48635,4,1,1,0,low
48636,4,1,1,0,low
48637,3,1,0,1,mid
48638,4,3,1,1,mid
48639,5,1,0,2,low
48640,3,2,1,0,mid
48641,0,3,0,2,mid
48642,0,0,0,0,high
48643,1,3,0,3,mid
48644,4,1,1,2,low
48645,0,0,1,2,high
48646,2,3,1,0,mid
48647,3,4,1,1,mid
48648,3,1,1,0,mid
48649,1,1,0,1,low
48650,1,0,1,1,high
48651,0,4,0,3,mid
48652,2,3,0,3,mid
48653,2,0,1,0,high
48654,2,0,0,3,high
48655,2,3,1,2,mid
48656,1,1,0,2,mid
48657,3,4,1,2,mid
48658,1,1,1,1,low
48659,4,1,1,2,low
48660,2,0,1,1,high
48661,2,2,0,0,mid
48662,2,0,0,3,high
48663,0,3,1,0,mid
48664,1,0,1,0,high
48665,5,2,1,1,mid
48666,4,4,0,3,mid
48667,0,2,1,1,mid
48668,3,0,1,0,high
48669,2,0,1,0,high
48670,0,2,0,3,mid
48671,3,3,0,2,mid
48672,5,1,0,0,low
48673,4,4,0,1,mid
48674,5,0,0,3,high
48675,2,4,0,3,mid
48676,3,3,0,3,mid
48677,4,0,1,2,high
48678,1,3,1,0,mid
48679,0,1,0,0,mid
48680,0,1,0,1,low
48681,3,2,0,2,mid
48682,2,1,0,1,mid
48683,1,1,0,2,low
48684,4,1,0,3,low
48685,0,1,1,2,low
48686,0,1,0,2,mid
48687,4,4,1,1,mid
48688,4,1,0,3,mid
48689,1,3,0,1,mid
48690,5,2,1,3,mid
48691,2,2,0,0,mid
48692,1,0,0,3,high
48693,3,1,0,1,low
48694,3,0,1,0,high
48695,4,2,0,1,mid
48696,5,3,0,1,mid
48697,3,0,1,3,high
48698,3,1,1,1,low
48699,3,3,1,1,mid
48700,0,4,1,2,mid
48701,4,0,1,1,high
48702,2,2,1,0,mid
48703,0,2,1,1,mid
48704,1,1,1,1,low
48705,1,1,1,0,mid
48706,0,3,1,0,mid
48707,3,1,1,0,low
48708,4,4,1,2,mid
48709,5,1,1,1,low
48710,1,3,1,2,mid
48711,0,3,0,2,mid
48712,2,0,0,2,high
48713,5,0,1,0,high
48714,2,4,0,3,mid
48715,1,3,0,0,mid
48716,1,1,1,2,low
48717,1,4,1,2,mid
48718,1,3,1,3,mid
48719,1,1,1,0,low
48720,1,2,0,1,mid
48721,3,1,1,2,mid
48722,4,4,0,2,mid
48723,3,4,0,1,mid
48724,0,0,0,1,high
48725,1,0,1,2,high
48726,2,3,1,3,mid
48727,0,0,0,0,high
48728,2,1,1,3,mid
48729,3,0,1,1,high
48730,2,1,1,1,mid
48731,0,2,1,3,mid
48732,3,0,1,1,high
48733,1,0,1,2,high
48734,1,3,0,1,mid
48735,3,3,1,0,mid
48736,0,1,1,3,mid
48737,2,0,0,2,high
48738,5,4,1,1,mid
48739,1,0,0,0,high
48740,3,4,0,0,mid
48741,4,3,1,0,mid
48742,2,3,0,2,mid
48743,1,0,1,1,high
48744,1,1,0,2,low
48745,0,4,0,0,mid
48746,0,1,1,3,mid
48747,2,3,0,3,mid
48748,1,3,0,2,mid
48749,5,0,1,3,high
48750,5,2,1,1,mid
48751,4,3,1,0,mid
48752,4,2,1,3,mid
48753,3,4,0,3,mid
48754,2,1,0,2,low
48755,3,0,1,0,mid
48756,5,3,0,2,mid
48757,4,0,1,2,high
48758,5,0,0,2,high
48759,0,4,0,1,mid
48760,1,3,1,3,mid
48761,1,1,1,0,mid
48762,3,2,0,0,mid
48763,3,4,0,0,mid
48764,1,0,1,2,high
48765,4,1,0,2,low
48766,0,0,1,1,high
48767,1,0,0,0,high
48768,5,2,0,1,mid
48769,5,0,0,0,high
48770,0,3,1,1,mid
48771,0,1,0,2,low
48772,1,1,0,2,low
48773,3,2,0,3,mid
48774,0,1,1,0,low
48775,0,3,0,0,mid
48776,1,4,0,1,mid
48777,2,0,0,3,high
48778,4,2,1,1,mid
48779,3,1,0,2,low
48780,2,4,1,3,mid
48781,5,3,0,3,mid
48782,3,2,1,2,mid
48783,4,3,1,3,mid
48784,0,3,0,0,mid
48785,1,4,0,0,mid
48786,0,0,0,1,high
48787,3,0,0,0,high
48788,4,0,0,3,high
48789,3,3,1,3,mid
48790,2,1,0,1,mid
48791,1,3,1,3,mid
48792,4,3,0,1,mid
48793,1,3,1,2,mid
48794,0,1,1,2,mid
48795,5,3,0,3,mid
48796,1,3,0,1,mid
48797,3,1,1,2,mid
48798,1,3,1,0,mid
48799,2,2,1,3,mid
48800,3,3,0,1,mid
48801,3,0,0,0,high
48802,4,4,1,2,mid
48803,3,3,0,2,mid
48804,5,3,0,0,mid
48805,5,2,1,2,mid
48806,4,0,1,1,high
48807,0,1,0,1,mid
48808,1,1,0,1,mid
48809,3,4,0,0,mid
48810,5,2,0,2,mid
48811,0,1,1,0,mid
48812,5,1,1,1,mid
48813,2,0,0,3,high
48814,0,0,1,2,high
48815,1,4,1,3,mid
48816,3,0,0,0,high
48817,2,3,0,2,mid
48818,4,4,0,3,mid
48819,4,3,1,0,mid
48820,0,3,0,2,mid
48821,5,0,1,1,high
48822,4,1,0,2,mid
48823,0,0,1,2,high
48824,5,4,0,3,mid
48825,1,1,0,1,mid
48826,1,1,1,3,low
48827,1,4,1,3,mid
48828,0,3,1,3,mid
48829,4,3,0,1,mid
48830,1,4,0,1,mid
48831,3,0,0,2,high
48832,3,0,0,0,high
48833,2,0,1,3,high
48834,1,0,1,0,high
48835,2,3,1,1,mid
48836,4,3,1,3,mid
48837,2,2,1,3,mid
48838,4,2,0,0,mid
48839,1,2,0,3,mid
48840,2,1,0,2,low
48841,5,1,1,0,low
48842,3,3,0,0,mid
48843,3,2,1,2,mid
48844,1,3,1,0,mid
48845,4,1,0,0,mid
48846,5,2,0,2,mid
48847,5,4,0,0,mid
48848,1,4,1,3,mid
48849,4,0,1,1,high
48850,4,4,1,0,mid
48851,5,4,0,1,mid
48852,4,1,1,2,low
48853,1,0,0,2,high
48854,1,0,0,0,high
48855,2,4,0,1,mid
48856,5,3,0,1,mid
48857,4,4,1,0,mid
48858,4,0,0,3,high
48859,0,2,0,2,mid
48860,0,2,0,1,mid
48861,5,1,1,1,mid
48862,4,3,0,1,mid
48863,1,0,0,2,high
48864,5,3,1,1,mid
48865,1,4,1,0,mid
48866,5,3,1,1,mid
48867,3,4,0,3,mid
48868,4,4,0,0,mid
48869,1,4,0,0,mid
48870,4,3,1,1,mid
48871,2,1,1,3,low
48872,1,3,0,1,mid
48873,5,2,1,3,mid
48874,5,2,0,2,mid
48875,3,2,1,3,mid
48876,5,0,1,0,high
48877,5,4,0,3,mid
48878,0,1,1,1,mid
48879,5,4,0,1,mid
48880,3,3,1,1,mid
48881,5,4,1,3,mid
48882,5,0,1,3,high
48883,4,2,0,2,mid
48884,4,2,0,1,mid
48885,3,0,1,3,high
48886,2,1,1,0,low
48887,3,1,1,1,low
48888,5,3,1,0,mid
48889,4,2,1,1,mid
48890,5,4,1,1,mid
48891,4,0,0,0,high
48892,0,0,1,3,high
48893,2,4,1,1,mid
48894,1,0,0,2,high
48895,4,3,0,3,mid
48896,0,3,1,1,mid
48897,0,3,0,1,mid
48898,0,4,0,0,mid
48899,4,1,0,3,mid
48900,1,3,1,1,mid
48901,0,3,1,3,mid
48902,4,3,1,0,mid
48903,4,1,1,3,low
48904,5,1,0,0,mid
48905,0,3,1,3,mid
48906,4,0,1,2,high
48907,5,3,1,1,mid
48908,3,0,1,0,high
48909,4,1,1,1,mid
48910,5,3,1,3,mid
48911,5,4,1,1,mid
48912,2,2,0,3,mid
48913,4,2,1,3,mid
48914,1,0,1,2,mid
48915,1,2,1,0,mid
48916,5,1,0,0,low
48917,0,1,1,1,mid
48918,1,1,1,1,mid
48919,4,1,0,1,low
48920,1,4,0,3,mid
48921,5,3,0,2,mid
48922,3,0,0,3,high
48923,1,0,1,3,high
48924,1,1,1,3,low
48925,3,2,0,3,mid
48926,1,1,1,3,low
48927,2,2,1,0,mid
48928,5,3,1,3,mid
48929,3,2,0,0,mid
48930,2,1,0,0,low
48931,3,4,1,2,mid
48932,5,3,1,1,mid
48933,2,4,0,3,mid
48934,5,0,0,0,high
48935,0,4,1,0,mid
48936,3,0,0,2,high
48937,2,0,0,0,high
48938,2,4,0,3,mid
48939,5,1,0,3,low
48940,0,0,0,1,high
48941,5,1,0,2,mid
48942,0,4,0,0,mid
48943,4,2,0,2,mid
48944,2,3,1,3,mid
48945,1,0,0,1,high
48946,1,4,1,1,mid
48947,2,3,1,3,mid
48948,5,1,1,3,low
48949,5,4,1,0,mid
48950,4,1,0,3,mid
48951,1,2,1,3,mid
48952,1,2,0,1,mid
48953,2,1,0,3,low
48954,1,4,0,3,mid
48955,4,3,0,2,mid
48956,5,1,0,1,low
48957,5,1,1,1,low
48958,4,4,0,0,mid
48959,5,2,0,3,mid
48960,5,3,0,3,mid
48961,0,4,1,2,mid
48962,2,0,1,3,high
48963,0,3,1,1,mid
48964,3,1,1,0,mid
48965,5,2,0,1,mid
48966,3,1,1,2,mid
48967,5,3,0,0,mid
48968,0,4,1,2,mid
48969,5,3,0,0,mid
48970,2,2,0,1,mid
48971,4,0,0,2,high
48972,3,4,0,1,mid
48973,4,2,0,2,mid
48974,2,3,1,1,mid
48975,3,1,1,3,low
48976,4,4,0,0,mid
48977,2,4,1,1,mid
48978,1,1,0,2,mid
48979,1,0,1,3,high
48980,0,1,1,3,low
48981,4,4,0,3,mid
48982,2,2,0,1,high
48983,5,1,1,3,mid
48984,4,2,0,3,mid
48985,3,4,0,1,mid
48986,1,4,0,1,mid
48987,3,4,1,3,mid
48988,4,1,1,1,low
48989,4,2,0,2,mid
48990,5,0,1,2,high
48991,2,1,1,2,low
48992,3,3,1,1,mid
48993,3,3,1,3,mid
48994,3,4,1,1,mid
48995,5,3,0,2,mid
48996,4,0,1,2,high
48997,2,3,0,1,mid
48998,0,0,0,2,high
48999,2,2,0,2,mid
49000,0,3,0,1,mid
49001,3,2,1,3,mid
49002,0,1,0,3,mid
49003,2,1,0,3,low
49004,0,4,0,3,mid
49005,0,4,0,2,mid
49006,4,1,1,0,mid
49007,5,1,1,3,low
49008,1,2,0,2,mid
49009,2,1,1,1,low
49010,1,0,1,2,high
49011,5,0,1,1,high
49012,2,2,1,1,mid
49013,3,3,1,3,mid
49014,5,3,1,1,mid
49015,3,3,0,0,mid
49016,1,3,0,1,mid
49017,1,1,1,1,mid
49018,5,1,0,1,low
49019,1,2,0,2,mid
49020,5,4,1,3,mid
49021,0,2,0,3,mid
49022,5,3,1,3,mid
49023,1,4,1,2,mid
49024,5,2,1,2,mid
49025,3,3,0,1,mid
49026,4,3,0,2,mid
49027,0,0,1,2,high
49028,3,1,0,3,low
49029,1,1,1,0,mid
49030,1,4,0,2,mid
49031,4,3,0,2,mid
49032,4,4,0,2,mid
49033,5,1,1,2,low
49034,5,2,1,2,mid
49035,5,4,1,1,mid
49036,5,2,1,3,mid
49037,3,3,0,0,mid
49038,4,2,1,2,mid
49039,2,1,1,1,mid
49040,3,4,1,2,mid
49041,2,4,1,0,mid
49042,4,1,0,0,mid
49043,0,1,1,2,mid
49044,3,4,0,1,mid
49045,1,4,1,2,mid
49046,2,1,1,3,mid
49047,2,4,0,2,low
49048,4,3,0,3,mid
49049,5,0,0,1,high
49050,0,2,1,1,mid
49051,3,3,1,0,mid
49052,1,0,1,1,high
49053,2,3,1,2,mid
49054,3,4,0,1,mid
49055,3,1,1,3,mid
49056,3,1,1,1,low
49057,5,0,1,3,high
49058,0,3,0,2,mid
49059,1,1,0,0,low
49060,5,0,1,3,high
49061,2,1,0,3,low
49062,2,3,0,0,mid
49063,4,2,1,3,mid
49064,0,4,0,3,mid
49065,2,1,1,2,low
49066,1,4,0,1,mid
49067,5,0,1,0,high
49068,2,3,1,3,mid
49069,5,0,1,1,high
49070,5,3,0,1,mid
49071,0,3,0,3,mid
49072,5,0,0,1,high
49073,0,1,1,2,mid
49074,1,3,1,3,mid
49075,4,1,1,1,low
49076,3,0,0,0,high
49077,5,3,0,1,mid
49078,0,4,0,2,mid
49079,5,3,0,2,mid
49080,2,1,1,3,low
49081,2,1,1,1,low
49082,5,3,1,0,mid
49083,2,0,0,2,high
49084,5,4,0,0,mid
49085,0,1,0,1,low
49086,0,0,0,0,high
49087,0,1,0,0,mid
49088,2,2,1,3,mid
49089,0,3,0,2,mid
49090,0,1,0,2,low
49091,5,2,1,3,mid
49092,2,2,0,0,mid
49093,2,1,0,0,low
49094,4,4,1,0,mid
49095,0,0,0,0,high
49096,4,4,1,1,mid
49097,2,4,0,0,mid
49098,4,3,1,1,mid
49099,1,4,0,2,mid
49100,2,0,0,2,high
49101,3,3,1,3,mid
49102,0,4,0,3,mid
49103,4,2,1,1,mid
49104,3,4,0,3,mid
49105,4,3,0,0,mid
49106,5,3,1,2,mid
49107,2,3,0,2,mid
49108,5,2,0,1,mid
49109,2,4,0,3,mid
49110,1,1,1,1,low
49111,2,0,1,3,high
49112,2,4,1,1,mid
49113,1,2,1,0,mid
49114,2,3,1,2,mid
49115,0,0,1,1,high
49116,4,0,0,2,high
49117,2,1,0,2,low
49118,3,0,0,0,high
49119,4,0,0,2,high
49120,3,1,0,2,low
49121,3,0,1,1,high
49122,2,2,1,3,mid
49123,3,3,1,2,mid
49124,3,2,0,1,mid
49125,5,2,0,3,mid
49126,5,3,0,2,mid
49127,0,0,1,3,high
49128,1,0,1,3,high
49129,3,4,0,3,mid
49130,5,3,0,2,mid
49131,1,1,1,3,low
49132,5,1,1,0,mid
49133,1,3,1,1,mid
49134,2,4,1,3,mid
49135,5,4,1,0,mid
49136,5,2,1,0,mid
49137,2,3,0,1,mid
49138,2,3,1,1,mid
49139,2,0,0,0,high
49140,5,4,0,3,mid
49141,3,3,1,0,mid
49142,1,3,0,3,mid
49143,1,3,0,2,mid
49144,0,1,0,1,low
49145,2,1,1,2,low
49146,5,2,0,0,mid
49147,5,4,0,3,mid
49148,1,3,1,1,mid
49149,5,4,1,2,mid
49150,4,2,1,3,mid
49151,2,2,1,0,mid
49152,2,4,1,2,mid
49153,3,1,1,3,low
49154,5,1,0,2,low
49155,4,4,0,3,mid
49156,1,0,0,2,high
49157,2,2,1,3,mid
49158,4,1,0,3,low
49159,3,1,1,2,mid
49160,2,1,1,0,low
49161,1,3,1,2,mid
49162,3,0,0,1,high
49163,3,0,1,3,high
49164,3,0,0,1,high
49165,0,3,0,1,mid
49166,1,0,0,2,high
49167,4,0,0,1,high
49168,0,2,1,0,mid
49169,4,1,1,1,low
49170,3,3,0,0,mid
49171,0,1,1,2,low
49172,0,4,0,3,mid
49173,2,3,1,1,mid
49174,3,1,1,0,low
49175,0,1,1,1,mid
49176,3,4,0,0,mid
49177,4,0,1,2,high
49178,2,2,0,1,mid
49179,0,4,1,1,mid
49180,0,3,0,0,mid
49181,5,0,1,3,high
49182,1,2,0,3,mid
49183,1,3,1,1,mid
49184,3,2,1,1,mid
49185,2,3,1,1,mid
49186,5,1,1,3,mid
49187,4,3,0,2,mid
49188,2,2,1,2,mid
49189,4,1,1,1,low
49190,4,0,1,0,high
49191,4,1,0,0,mid
49192,4,3,1,1,mid
49193,5,3,0,1,mid
49194,5,0,1,2,high
49195,1,4,0,2,mid
49196,0,0,1,3,high
49197,4,4,0,3,mid
49198,3,4,0,0,mid
49199,2,0,0,1,high
49200,4,2,1,3,mid
49201,1,0,1,1,high
49202,0,4,1,2,mid
49203,3,3,0,1,mid
49204,5,0,1,0,high
49205,5,3,1,0,mid
49206,5,4,1,0,mid
49207,5,1,0,0,mid
49208,2,2,1,3,mid
49209,5,3,1,3,mid
49210,5,4,1,3,mid
49211,2,1,0,3,low
49212,4,2,0,2,mid
49213,0,2,1,2,mid
49214,2,3,0,1,mid
49215,3,4,1,0,mid
49216,0,4,0,3,mid
49217,0,3,1,0,mid
49218,2,1,1,1,low
49219,4,3,0,3,mid
49220,1,3,1,3,mid
49221,1,2,0,0,mid
49222,3,1,1,2,mid
49223,3,3,0,0,mid
49224,0,4,1,2,mid
49225,0,4,0,3,mid
49226,4,4,0,0,mid
49227,5,4,1,0,mid
49228,1,4,1,3,mid
49229,1,2,0,2,mid
49230,3,1,1,1,mid
49231,3,1,0,2,low
49232,5,2,0,1,mid
49233,0,2,1,0,mid
49234,5,2,1,1,mid
49235,1,4,1,3,mid
49236,3,4,0,2,mid
49237,3,4,1,3,mid
49238,0,2,0,3,mid
49239,0,3,1,2,mid
49240,5,3,0,1,mid
49241,4,3,1,2,mid
49242,4,1,0,1,low
49243,4,0,1,1,high
49244,4,3,0,1,mid
49245,4,1,1,1,mid
49246,1,2,1,1,mid
49247,3,3,1,0,mid
49248,1,2,0,0,mid
49249,0,3,0,1,mid
49250,0,3,1,3,mid
49251,3,0,0,1,high
49252,1,3,1,2,mid
49253,0,4,0,3,mid
49254,2,2,1,2,mid
49255,4,4,1,1,mid
49256,0,4,1,1,mid
49257,2,0,0,3,high
49258,0,3,1,2,mid
49259,2,4,0,3,mid
49260,3,1,1,2,low
49261,1,4,1,0,mid
49262,4,3,1,1,mid
49263,3,1,1,3,low
49264,2,4,0,1,mid
49265,1,3,0,1,mid
49266,0,3,1,1,mid
49267,4,0,1,3,high
49268,1,3,1,0,mid
49269,4,0,0,1,high
49270,0,0,1,3,high
49271,3,3,0,0,mid
49272,5,2,1,1,mid
49273,0,2,1,3,mid
49274,4,1,1,1,mid
49275,1,2,0,1,mid
49276,0,3,1,0,mid
49277,0,0,1,2,high
49278,5,0,1,2,high
49279,1,4,1,2,mid
49280,4,2,0,3,mid
49281,3,3,0,1,mid
49282,2,0,0,2,high
49283,0,1,0,2,low
49284,0,1,1,1,low
49285,4,4,1,0,mid
49286,0,0,0,0,high
49287,4,3,1,1,mid
49288,4,3,0,3,mid
49289,1,1,1,2,low
49290,2,4,0,3,mid
49291,3,4,0,0,mid
49292,5,3,0,2,mid
49293,2,4,0,0,mid
49294,2,1,0,2,low
49295,3,3,0,1,mid
49296,4,3,0,0,mid
49297,4,0,0,3,high
49298,1,1,0,2,low
49299,3,2,0,1,mid
49300,3,1,0,3,low
49301,1,1,1,3,low
49302,3,3,1,1,mid
49303,0,0,1,1,high
49304,1,3,1,1,mid
49305,0,4,0,2,mid
49306,2,3,0,0,mid
49307,5,4,1,0,mid
49308,1,3,1,2,mid
49309,0,4,0,3,mid
49310,0,1,0,1,low
49311,5,2,0,1,mid
49312,4,4,1,0,mid
49313,4,0,0,3,high
49314,3,0,1,2,high
49315,5,3,1,2,mid
49316,0,1,1,1,low
49317,5,4,0,0,mid
49318,5,2,0,2,mid
49319,4,4,0,0,mid
49320,3,4,1,3,mid
49321,4,3,1,2,mid
49322,2,1,1,2,low
49323,5,1,0,3,low
49324,0,2,0,2,mid
49325,1,2,1,3,mid
49326,0,4,1,2,mid
49327,3,4,0,1,mid
49328,3,0,0,3,high
49329,0,0,0,2,high
49330,5,3,0,2,mid
49331,1,3,1,1,mid
49332,5,4,1,2,mid
49333,0,0,1,1,high
49334,1,1,0,2,low
49335,5,0,0,2,high
49336,1,4,1,1,mid
49337,0,0,1,3,high
49338,5,2,1,2,mid
49339,2,1,0,1,low
49340,0,2,0,3,mid
49341,0,1,1,0,low
49342,4,4,0,3,mid
49343,2,4,0,2,mid
49344,5,0,1,2,high
49345,4,2,1,1,mid
49346,5,2,0,2,mid
49347,3,1,1,3,low
49348,1,3,0,1,mid
49349,2,3,0,0,mid
49350,2,1,0,3,low
49351,5,1,1,1,low
49352,0,3,1,3,mid
49353,4,4,0,3,mid
49354,3,2,1,0,mid
49355,5,2,1,2,mid
49356,4,2,0,3,mid
49357,1,2,0,2,mid
49358,1,3,1,0,mid
49359,0,2,1,0,mid
49360,3,2,0,2,mid
49361,5,1,0,0,low
49362,0,4,0,3,mid
49363,1,3,1,2,mid
49364,1,1,1,2,low
49365,5,1,0,0,mid
49366,2,4,0,2,mid
49367,5,3,1,3,mid
49368,5,3,1,2,mid
49369,3,4,1,2,mid
49370,5,2,1,1,mid
49371,4,0,1,3,high
49372,4,0,1,1,high
49373,1,1,0,1,mid
49374,0,1,0,2,low
49375,4,4,0,1,mid
49376,0,0,1,1,high
49377,1,4,1,3,mid
49378,3,1,0,1,low
49379,2,2,1,0,mid
49380,5,0,0,3,high
49381,4,0,1,1,high
49382,3,2,1,0,mid
49383,3,4,1,0,mid
49384,4,2,1,3,mid
49385,1,1,0,3,low
49386,2,2,0,2,mid
49387,0,1,0,2,mid
49388,2,2,1,1,mid
49389,4,4,0,3,mid
49390,0,2,1,1,mid
49391,2,0,0,3,high
49392,1,3,1,3,mid
49393,5,2,1,0,mid
49394,3,0,0,2,high
49395,2,4,1,1,mid
49396,4,1,0,0,low
49397,5,4,1,1,mid
49398,3,4,1,2,mid
49399,2,1,1,1,low
49400,0,1,1,2,mid
49401,2,4,0,3,mid
49402,5,2,1,0,mid
49403,1,4,0,1,mid
49404,5,3,1,3,mid
49405,4,1,0,2,low
49406,4,3,1,1,mid
49407,3,1,1,2,low
49408,0,1,0,0,mid
49409,4,0,0,3,high
49410,0,3,1,3,mid
49411,1,2,1,1,mid
49412,4,2,0,1,mid
49413,1,2,0,3,mid
49414,1,0,1,0,high
49415,4,1,1,2,mid
49416,3,0,1,0,high
49417,5,1,0,3,mid
49418,2,4,0,3,mid
49419,0,2,0,1,mid
49420,3,1,0,0,mid
49421,2,1,1,1,mid
49422,2,3,1,0,mid
49423,0,3,0,2,mid
49424,5,2,1,0,mid
49425,2,1,0,3,low
49426,2,3,0,0,mid
49427,0,4,1,3,mid
49428,2,0,0,2,high
49429,4,1,0,1,low
49430,2,3,0,2,mid
49431,0,1,1,2,low
49432,2,2,0,1,mid
49433,4,4,0,0,mid
49434,1,4,1,0,mid
49435,4,4,0,2,mid
49436,3,0,0,0,high
49437,4,4,1,3,mid
49438,4,0,1,1,high
49439,5,4,0,3,mid
49440,2,1,1,1,mid
49441,0,1,1,0,mid
49442,4,4,1,0,mid
49443,0,4,1,2,mid
49444,3,1,0,3,mid
49445,3,4,1,3,mid
49446,4,0,1,3,high
49447,4,4,0,1,mid
49448,3,4,1,0,mid
49449,3,4,1,3,mid
49450,5,0,1,0,high
49451,3,1,0,3,low
49452,2,1,1,2,low
49453,0,4,1,1,mid
49454,0,2,0,2,mid
49455,4,0,0,3,high
49456,4,1,0,0,mid
49457,0,1,0,3,mid
49458,1,4,0,0,mid
49459,5,3,0,0,mid
49460,2,3,1,2,mid
49461,5,1,1,0,mid
49462,4,0,0,1,high
49463,4,3,0,1,mid
49464,2,4,0,3,mid
49465,4,2,1,3,mid
49466,3,1,1,0,low
